unixtime,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10
1747082402,118403.8,6444.2,444.2,144.2,5.8,1.9,,42.13804833,24.75069,229.1,19.9,20.9,20.9,20.9,79.2,14.8,33,1,9,13
1747083002,118521.2,6394.2,532.7,163.5,5.8,0,,42.13804833,24.75069,229.1,21.5,23,23.4,23.5,79.7,14.7,36,1,9,13
1747083603,120692.3,6657.7,542.3,150,11.5,0,,42.13804833,24.75069,229.1,21.5,22.6,22.6,22.6,80.1,14.6,40,1,10,14
1747084202,0,0,0,0,0,0,,42.13804833,24.75069,229.1,23.2,25.3,26.1,26.4,81.5,14.4,35,1,12,17
1747084802,133982.7,7569.2,578.8,178.8,19.2,0,,42.13804833,24.75069,229.1,23.7,24.9,24.9,24.9,82.1,14,36,1,12,17
1747085402,132523.1,7878.8,626.9,157.7,15.4,1.9,,42.13804833,24.75069,229.1,22.6,23.7,23.7,23.7,83.1,13.8,36,1,13,18
1747086002,131719.2,8061.5,726.9,213.5,15.4,0,,42.13804833,24.75069,229.1,23.3,24.5,24.6,24.6,83.4,13.8,35,1,11,16
1747086603,131421.2,8180.8,601.9,157.7,17.3,0,,42.13804833,24.75069,229.1,22.5,24.1,24.6,24.8,82.7,13.9,37,1,11,16
1747087202,129178.8,7878.8,615.4,198.1,13.5,3.8,,42.13804833,24.75069,229.1,21.5,23.6,24.5,25,82.1,14.1,37,1,9,13
1747087803,128334.6,7840.4,573.1,186.5,11.5,0,,42.13804833,24.75069,229.1,21.9,23.6,24.1,24.3,81.9,14.1,40,1,10,14
1747088403,124457.7,7644.2,561.5,161.5,23.1,0,,42.13804833,24.75069,229.1,19.7,20.8,20.9,20.9,81.5,14.2,36,1,,
1747089003,125771.2,7525,542.3,182.7,23.1,1.9,,42.13804833,24.75069,229.1,22.8,23.9,24,24,81.7,14.1,38,1,9,13
1747089602,131676.9,7875,607.7,182.7,23.1,1.9,,42.13804833,24.75069,229.1,23.7,26.1,27.1,27.5,82,14.1,35,1,11,16
1747090203,135488.5,8290.4,575,215.4,13.5,0,,42.13804833,24.75069,229.1,23.7,25.9,26.9,27.3,82.4,14,39,1,11,16
1747090802,137067.3,8361.5,628.8,217.3,15.4,1.9,,42.13804833,24.75069,229.1,23.6,25.1,25.5,25.6,82.3,14,36,1,11,16
1747091402,141994.2,8836.5,678.8,238.5,13.5,0,,42.13804833,24.75069,229.1,23.8,26.8,28.3,29,82.1,14,36,1,12,17
1747092002,141359.6,9115.4,596.2,215.4,13.5,0,,42.13804833,24.75069,229.1,23.5,26,27.2,27.8,81.9,13.9,37,1,13,18
1747092603,140778.8,8623.1,644.2,248.1,21.2,0,,42.13804833,24.75069,229.1,22.7,25.1,26.2,26.7,81.9,13.8,38,1,10,14
1747093202,132201.9,8088.5,748.1,236.5,15.4,0,,42.13804833,24.75069,229.1,20.1,22.1,23,23.4,81.2,13.6,37,1,8,12
1747093803,122092.3,7496.2,646.2,250,21.2,0,,42.13804833,24.75069,229.1,20.6,23.1,24.4,24.9,81,13.6,41,1,9,13
1747094403,118159.6,6846.2,642.3,271.2,17.3,0,,42.13804833,24.75069,229.1,21.4,24.1,25.5,26.2,81.1,13.5,37,1,8,12
1747095002,116680.8,6923.1,663.5,242.3,25,1.9,,42.13804833,24.75069,229.1,19.3,21.4,22.4,22.8,81.1,13.4,37,1,9,13
1747095603,113194.2,6471.2,628.8,230.8,11.5,0,,42.13804833,24.75069,229.1,18.6,20.2,20.8,21,82,13.2,38,1,9,13
1747096202,114171.2,6757.7,655.8,232.7,15.4,0,,42.13804833,24.75069,229.1,19.6,21.4,22.1,22.4,82.9,13,35,1,10,14
1747096802,117613.5,7275,644.2,271.2,11.5,0,,42.13804833,24.75069,229.1,20.6,21.8,21.9,21.9,84.3,12.8,42,1,10,14
1747097402,120361.5,7675,711.5,330.8,9.6,1.9,,42.13804833,24.75069,229.1,20.9,22,22.1,22.1,84.7,12.8,35,1,10,14
1747098003,126409.6,8236.5,776.9,294.2,11.5,0,,42.13804833,24.75069,229.1,22.2,23.3,23.3,23.3,86.7,12.8,37,1,12,17
1747098602,130736.5,9482.7,842.3,367.3,13.5,0,,42.13804833,24.75069,229.1,24.6,27.3,28.5,29.1,86.2,12.7,36,1,14,20
1747099202,140317.3,10332.7,930.8,238.5,13.5,1.9,,42.13804833,24.75069,229.1,25.7,28.7,30.2,30.9,87.1,12.6,37,1,16,22
1747099802,138305.8,10436.5,907.7,317.3,9.6,1.9,,42.13804833,24.75069,229.1,22.7,24.5,25.1,25.3,86.6,12.7,33,1,11,16
1747100403,133521.2,9825,805.8,269.2,7.7,0,,42.13804833,24.75069,229.1,22,24.3,25.4,25.9,86.9,12.6,40,1,12,17
1747101003,132061.5,9623.1,825,219.2,7.7,0,,42.13804833,24.75069,229.1,23.1,25.6,26.8,27.3,87.6,12.4,41,1,12,17
1747101602,128144.2,9661.5,792.3,246.2,13.5,1.9,,42.13804833,24.75069,229.1,20.8,23.4,24.6,25.2,87.1,12.4,39,1,12,17
1747102203,116726.9,8169.2,753.8,211.5,5.8,1.9,,42.13804833,24.75069,229.1,18.9,20.1,20.2,20.3,86.7,12.4,39,1,10,14
1747102802,116342.3,8036.5,771.2,196.2,7.7,0,,42.13804833,24.75069,229.1,21.2,23.4,24.4,24.8,87.3,12.4,36,1,,
1747103402,120730.8,8257.7,730.8,167.3,1.9,0,,42.13804833,24.75069,229.1,22.3,23.4,23.4,23.4,87.4,12.4,36,1,11,16
1747104003,126636.5,8265.4,761.5,207.7,5.8,0,,42.13804833,24.75069,229.1,24.2,26.3,27,27.4,87.9,12.4,40,1,13,18
1747104603,141788.5,9700,694.2,186.5,9.6,0,,42.13804833,24.75069,229.1,25.3,28.7,30.5,31.3,87.4,12.4,38,1,11,16
1747105202,144078.8,9563.5,663.5,157.7,3.8,0,,42.13804833,24.75069,229.1,26,27.3,27.3,27.3,87.2,12.4,37,1,14,20
1747105803,148734.6,10426.9,732.7,159.6,5.8,0,,42.13804833,24.75069,229.1,26.2,27.9,28.2,28.4,87.5,12.4,37,1,12,17
1747106403,149017.3,10411.5,750,155.8,5.8,0,,42.13804833,24.75069,229.1,26.4,28.9,29.9,30.4,87.5,12.5,36,1,12,17
1747107003,147684.6,10059.6,721.2,134.6,1.9,1.9,,42.13804833,24.75069,229.1,28.4,31.8,33.4,34.2,87.7,12.5,39,1,16,22
1747107602,157276.9,12892.3,1123.1,203.8,7.7,0,,42.13804833,24.75069,229.1,26.6,30.1,31.9,32.8,87.4,12.4,39,1,13,18
1747108202,155761.5,12007.7,796.2,205.8,3.8,0,,42.13804833,24.75069,229.1,24.8,27.2,28.3,28.7,87.2,12.4,38,1,10,14
1747108803,141723.1,9894.2,696.2,182.7,1.9,0,,42.13804833,24.75069,229.1,25.8,28.9,30.4,31.1,87.6,12.5,39,1,13,18
1747109402,148805.8,10642.3,796.2,155.8,7.7,0,,42.13804833,24.75069,229.1,24.6,27.2,28.4,29,87,12.5,39,1,13,18
1747110002,141251.9,9690.4,719.2,163.5,1.9,0,,42.13804833,24.75069,229.1,23,24.2,24.3,24.4,85.9,12.5,40,1,10,14
1747110602,136426.9,8528.8,696.2,169.2,7.7,1.9,,42.13804833,24.75069,229.1,24.5,25.7,25.7,25.7,86.1,12.4,39,1,12,17
1747111203,141663.5,9161.5,678.8,119.2,3.8,0,,42.13804833,24.75069,229.1,24.1,26.1,26.9,27.2,85.4,12.4,44,1,10,14
1747111802,138767.3,8592.3,644.2,165.4,5.8,0,,42.13804833,24.75069,229.1,24.4,27,28.2,28.8,85.6,12.5,39,1,11,16
1747112402,142232.7,8873.1,632.7,173.1,9.6,3.8,,42.13804833,24.75069,229.1,24.3,27.7,29.5,30.3,85.8,12.6,36,1,13,18
1747113002,144576.9,9223.1,742.3,169.2,7.7,0,,42.13804833,24.75069,229.1,23.7,24.9,24.9,24.9,85,12.6,38,1,10,14
1747113602,142025,8584.6,703.8,192.3,1.9,1.9,,42.13804833,24.75069,229.1,24.2,26.8,27.9,28.4,85,12.6,45,1,13,18
1747114202,140128.8,8273.1,701.9,140.4,7.7,1.9,,42.13804833,24.75069,229.1,21,23.4,24.6,25.1,84.1,12.6,40,1,10,14
1747114802,130253.8,7542.3,488.5,126.9,3.8,0,,42.13804833,24.75069,229.1,24.6,27.8,29.5,30.3,85.3,12.6,38,1,11,16
1747115402,139919.2,8686.5,644.2,153.8,1.9,1.9,,42.13804833,24.75069,229.1,21.6,24.2,25.5,26,83.2,12.7,40,1,8,12
1747116003,132378.8,7634.6,542.3,150,15.4,1.9,,42.13804833,24.75069,229.1,22.1,24.5,25.7,26.2,83.6,12.9,39,1,11,16
1747116602,135878.8,7517.3,682.7,165.4,7.7,0,,42.13804833,24.75069,229.1,21.1,23.9,25.4,26.1,82.2,13.3,40,1,10,14
1747117203,118984.6,6769.2,694.2,146.2,5.8,0,,42.13804833,24.75069,229.1,19.2,20.1,20.2,20.2,80.6,13.4,43,1,8,12
1747117802,106250,5759.6,617.3,173.1,7.7,0,,42.13804833,24.75069,229.1,17.3,18.9,19.6,19.9,80.8,13.5,29,1,7,10
1747118403,103311.5,5471.2,561.5,123.1,5.8,0,,42.13804833,24.75069,229.1,16.2,18,18.9,19.3,79.7,13.6,36,1,7,10
1747119002,99378.8,5051.9,536.5,155.8,1.9,0,,42.13804833,24.75069,229.1,15.2,16.4,16.7,16.9,79.3,13.7,39,1,8,12
1747119603,99686.5,5030.8,517.3,142.3,9.6,1.9,,42.13804833,24.75069,229.1,15.1,16.1,16.3,16.3,78.4,14,46,1,8,12
1747120203,95615.4,4717.3,557.7,178.8,3.8,0,,42.13804833,24.75069,229.1,13.6,14.3,14.3,14.3,75.9,14.2,41,1,7,10
1747120802,86478.8,4488.5,507.7,130.8,7.7,1.9,,42.13804833,24.75069,229.1,12.5,13.2,13.4,13.4,73.7,14.7,35,1,6,9
1747121403,79284.6,4051.9,546.2,101.9,11.5,0,,42.13804833,24.75069,229.1,7.3,7.7,7.7,7.7,65.2,15.6,40,1,3,5
1747122003,47123.1,2057.7,315.4,84.6,5.8,1.9,,42.13804833,24.75069,229.1,10.4,11.4,11.8,12,67.4,16.5,41,1,7,10
1747122603,61134.6,3417.3,611.5,169.2,9.6,3.8,,42.13804833,24.75069,229.1,8.1,8.5,8.5,8.5,62.9,17.1,31,1,4,6
1747123202,55084.6,2934.6,565.4,173.1,9.6,3.8,,42.13804833,24.75069,229.1,8.2,8.9,9.2,9.3,60.7,17,32,1,4,6
1747123803,51803.8,2501.9,353.8,157.7,11.5,0,,42.13804833,24.75069,229.1,8.5,8.9,8.9,8.9,59.6,17.1,41,1,4,6
1747124402,54107.7,2013.5,340.4,109.6,19.2,1.9,,42.13804833,24.75069,229.1,7.4,8.2,8.6,8.8,56.8,17.6,35,1,4,6
1747125002,49590.4,2119.2,355.8,142.3,21.2,1.9,,42.13804833,24.75069,229.1,6.6,6.9,6.9,6.9,53.7,18.3,34,1,4,6
1747125602,45146.2,1717.3,242.3,80.8,7.7,0,,42.13804833,24.75069,229.1,7.1,7.5,7.5,7.5,52.2,19.2,29,1,4,6
1747126202,44936.5,1669.2,223.1,119.2,7.7,1.9,,42.13804833,24.75069,229.1,6.7,7.4,7.7,7.9,50.1,19.4,45,1,3,5
1747126802,45605.8,1909.6,300,173.1,23.1,0,,42.13804833,24.75069,229.1,7,7.4,7.4,7.4,50.5,19.7,37,1,4,6
1747127402,48088.5,2067.3,428.8,161.5,26.9,1.9,,42.13804833,24.75069,229.1,5.7,6,6,6,47,19.6,38,1,5,8
1747128003,36665.4,1496.2,305.8,153.8,7.7,3.8,,42.13804833,24.75069,229.1,6.3,6.6,6.6,6.6,47.9,19.3,39,1,4,6
1747128603,44111.5,1901.9,273.1,126.9,7.7,3.8,,42.13804833,24.75069,229.1,6.6,7.3,7.6,7.8,48.9,19.6,41,1,3,5
1747129203,42607.7,1832.7,307.7,153.8,17.3,3.8,,42.13804833,24.75069,229.1,6,6.3,6.3,6.3,46.5,19.7,40,1,4,6
1747129803,37286.5,1563.5,244.2,130.8,13.5,3.8,,42.13804833,24.75069,229.1,6,6.3,6.3,6.3,45.6,19.7,39,1,3,5
1747130402,39192.3,1661.5,259.6,142.3,11.5,3.8,,42.13804833,24.75069,229.1,6,6.3,6.3,6.3,46.2,20.2,37,1,4,6
1747131002,43317.3,2003.8,325,173.1,26.9,5.8,,42.13804833,24.75069,229.1,6.8,7.1,7.1,7.1,45.8,20.5,29,1,4,6
1747131602,41161.5,1796.2,328.8,123.1,17.3,1.9,,42.13804833,24.75069,229.1,7.1,7.5,7.5,7.5,45.8,20.4,31,1,4,6
1747132202,43746.2,2055.8,350,138.5,34.6,1.9,,42.13804833,24.75069,229.1,7.3,7.7,7.7,7.7,46.3,20.1,45,1,6,9
1747132803,45194.2,2101.9,344.2,200,36.5,5.8,,42.13804833,24.75069,229.1,7.5,7.9,7.9,7.9,46.7,20.1,39,1,4,6
1747133403,46003.8,2190.4,413.5,211.5,23.1,7.7,,42.13804833,24.75069,229.1,6.7,7.4,7.6,7.8,45.5,20.4,34,1,4,6
1747134003,43240.4,1984.6,334.6,173.1,26.9,7.7,,42.13804833,24.75069,229.1,7,7.3,7.3,7.3,43.2,20.9,37,1,,
1747134603,43996.2,1901.9,403.8,207.7,32.7,3.8,,42.13804833,24.75069,229.1,5.5,5.7,5.7,5.7,43.5,21.2,29,1,3,5
1747135203,37815.4,1686.5,334.6,215.4,38.5,3.8,,42.13804833,24.75069,229.1,4.8,5,5,5,41.7,21.6,34,1,4,6
1747135802,35411.5,1675,344.2,128.8,23.1,0,,42.13804833,24.75069,229.1,4.6,5,5.2,5.3,41.1,22,38,1,3,5
1747136403,32234.6,1471.2,298.1,144.2,17.3,1.9,,42.13804833,24.75069,229.1,4.7,4.9,4.9,4.9,40.5,21.8,56,1,4,6
1747137002,31696.2,1521.2,290.4,159.6,17.3,3.8,,42.13804833,24.75069,229.1,4.9,5.2,5.2,5.2,38.9,21.3,32,1,3,5
1747137602,29511.5,1228.8,242.3,117.3,15.4,0,,42.13804833,24.75069,229.1,4.3,4.9,5.2,5.3,38.6,21.4,36,1,3,5
1747138202,28150,1307.7,215.4,94.2,17.3,0,,42.13804833,24.75069,229.1,4.3,4.5,4.5,4.5,38,21.2,34,1,2,4
1747138803,25832.7,1130.8,240.4,96.2,21.2,0,,42.13804833,24.75069,229.1,3.5,3.6,3.6,3.6,37.6,21.7,33,1,2,4
1747139402,24911.5,1103.8,230.8,86.5,15.4,1.9,,42.13804833,24.75069,229.1,4.5,4.8,4.8,4.8,37.2,22,33,1,3,5
1747140002,30655.8,1380.8,340.4,117.3,26.9,1.9,,42.13804833,24.75069,229.1,4.3,4.5,4.5,4.5,36.7,22.4,34,1,3,5
1747140603,31384.6,1315.4,267.3,119.2,21.2,1.9,,42.13804833,24.75069,229.1,4.5,4.7,4.7,4.7,36.4,21.5,40,1,2,4
1747141203,28126.9,1315.4,253.8,111.5,7.7,0,,42.13804833,24.75069,229.1,4.5,4.7,4.7,4.7,37.3,21,39,1,3,5
1747141803,29486.5,1226.9,226.9,126.9,11.5,7.7,,42.13804833,24.75069,229.1,4.1,4.3,4.3,4.3,33.2,21.9,32,1,3,5
1747142402,23930.8,886.5,153.8,55.8,7.7,1.9,,42.13804833,24.75069,229.1,3.8,4,4,4,32.3,23.4,32,1,2,4
1747143003,23984.6,975,225,86.5,9.6,0,,42.13804833,24.75069,229.1,4.3,4.5,4.5,4.5,33.1,22.9,33,1,2,4
1747143603,28634.6,1094.2,146.2,78.8,15.4,1.9,,42.13804833,24.75069,229.1,4.6,4.9,4.9,4.9,36.7,21.1,34,1,2,4
1747144202,29740.4,1092.3,190.4,51.9,7.7,1.9,,42.13804833,24.75069,229.1,4.9,5.1,5.1,5.1,37.3,20.5,34,1,2,4
1747144802,30378.8,1055.8,161.5,84.6,5.8,0,,42.13804833,24.75069,229.1,5.7,6,6,6,38.1,20.7,32,1,3,5
1747145402,31348.1,1171.2,211.5,100,3.8,0,,42.13804833,24.75069,229.1,4.8,5.5,5.9,6,50.3,18.7,37,1,3,5
1747146003,32709.6,1269.2,234.6,142.3,28.8,0,,42.13804833,24.75069,229.1,4.4,4.6,4.6,4.6,50.2,18.1,36,1,3,5
1747146602,26292.3,1161.5,273.1,103.8,23.1,7.7,,42.13804833,24.75069,229.1,3.5,3.6,3.6,3.6,46.7,19.3,35,1,2,4
1747147202,22440.4,925,219.2,90.4,15.4,1.9,,42.13804833,24.75069,229.1,3.4,3.5,3.5,3.5,43.8,19.7,32,1,3,5
1747147803,20438.5,803.8,167.3,78.8,15.4,1.9,,42.13804833,24.75069,229.1,3.3,3.7,4,4.1,44.7,19.4,39,1,2,4
1747148402,22201.9,996.2,215.4,96.2,15.4,3.8,,42.13804833,24.75069,229.1,3.1,3.3,3.3,3.3,42.8,19.8,33,1,2,4
1747149002,21675,878.8,148.1,80.8,17.3,1.9,,42.13804833,24.75069,229.1,3.2,3.4,3.4,3.4,40.7,19.7,32,1,2,4
1747149603,22603.8,882.7,207.7,69.2,9.6,0,,42.13804833,24.75069,229.1,3.1,3.3,3.3,3.3,42.1,19.7,39,1,2,4
1747150203,21078.8,855.8,157.7,98.1,5.8,0,,42.13804833,24.75069,229.1,4.8,5.4,5.7,5.8,48.3,18.9,35,1,4,6
1747150803,29021.2,1188.5,182.7,71.2,9.6,0,,42.13804833,24.75069,229.1,5,5.3,5.3,5.3,53.2,18.2,35,1,3,5
1747151402,32451.9,1365.4,228.8,123.1,5.8,1.9,,42.13804833,24.75069,229.1,4.3,4.5,4.5,4.5,49.4,18.3,33,1,3,5
1747152002,26865.4,1169.2,225,51.9,15.4,1.9,,42.13804833,24.75069,229.1,4.5,4.7,4.7,4.7,52.8,17.2,36,1,2,4
1747152603,28261.5,1128.8,182.7,75,15.4,1.9,,42.13804833,24.75069,229.1,5.3,5.6,5.6,5.6,54.8,16.8,36,1,3,5
1747153202,30982.7,1307.7,221.2,134.6,17.3,1.9,,42.13804833,24.75069,229.1,5.5,5.8,5.8,5.8,60.8,16.3,32,1,2,4
1747153803,32865.4,1369.2,248.1,130.8,7.7,3.8,,42.13804833,24.75069,229.1,5.2,5.5,5.5,5.5,62.5,15.7,37,1,3,5
1747154403,34365.4,1382.7,257.7,111.5,13.5,3.8,,42.13804833,24.75069,229.1,4.6,5.2,5.5,5.7,61.6,15.3,37,1,3,5
1747155002,27651.9,1100,194.2,76.9,13.5,1.9,,42.13804833,24.75069,229.1,4.8,5.2,5.3,5.4,62.6,15,39,1,4,6
1747155602,29642.3,1371.2,265.4,150,13.5,0,,42.13804833,24.75069,229.1,6.1,7,7.4,7.7,63.3,14.8,28,1,3,5
1747156202,33715.4,1619.2,273.1,117.3,19.2,1.9,,42.13804833,24.75069,229.1,6.3,6.6,6.6,6.6,64.2,14.7,36,1,4,6
1747156802,39480.8,1967.3,259.6,100,21.2,1.9,,42.13804833,24.75069,229.1,6.3,6.7,6.9,6.9,64.7,14.6,35,1,3,5
1747157402,37482.7,1940.4,411.5,134.6,17.3,3.8,,42.13804833,24.75069,229.1,6.5,7.4,7.9,8.1,65.6,14.6,33,1,4,6
1747158003,37865.4,2026.9,313.5,98.1,13.5,3.8,,42.13804833,24.75069,229.1,6.5,6.8,6.8,6.8,65.9,14.5,35,1,2,4
1747158603,37875,1573.1,319.2,121.2,9.6,5.8,,42.13804833,24.75069,229.1,6.2,6.5,6.5,6.5,67,14.4,37,1,3,5
1747159203,38121.2,1532.7,276.9,86.5,7.7,1.9,,42.13804833,24.75069,229.1,6.8,7.1,7.1,7.1,67.7,14.3,40,1,3,5
1747159802,42751.9,1811.5,292.3,109.6,26.9,1.9,,42.13804833,24.75069,229.1,7.7,8.7,9.2,9.5,68.4,14.3,37,1,5,8
1747160402,45576.9,2050,346.2,126.9,7.7,1.9,,42.13804833,24.75069,229.1,8,8.4,8.5,8.5,69.6,14.1,34,1,4,6
1747161002,47151.9,2092.3,301.9,159.6,11.5,3.8,,42.13804833,24.75069,229.1,8.8,9.3,9.3,9.3,70.3,14,33,1,5,8
1747161603,51309.6,2238.5,375,100,17.3,3.8,,42.13804833,24.75069,229.1,8.3,8.7,8.7,8.7,70.7,13.8,35,1,4,6
1747162202,50250,1828.8,263.5,73.1,9.6,1.9,,42.13804833,24.75069,229.1,9.4,9.9,9.9,9.9,70.2,13.7,36,1,6,9
1747162802,55992.3,2584.6,421.2,130.8,15.4,1.9,,42.13804833,24.75069,229.1,9.3,9.7,9.7,9.7,70.5,13.6,34,1,4,6
1747163402,56405.8,2509.6,390.4,107.7,9.6,0,,42.13804833,24.75069,229.1,10.7,11.2,11.2,11.2,71.4,13.5,38,1,6,9
1747164003,62963.5,2678.8,419.2,136.5,5.8,0,,42.13804833,24.75069,229.1,8.3,8.7,8.7,8.7,69.1,13.5,36,1,4,6
1747164603,48119.2,1715.4,209.6,117.3,15.4,1.9,,42.13804833,24.75069,229.1,8.5,9.6,10.1,10.4,67.5,13.6,30,1,5,8
1747165202,52921.2,2330.8,340.4,134.6,5.8,0,,42.13804833,24.75069,229.1,9.7,10.2,10.2,10.2,66.9,13.7,30,1,5,8
1747165802,58167.3,2555.8,398.1,123.1,11.5,0,,42.13804833,24.75069,229.1,9.5,10,10,10,67.1,13.8,40,1,4,6
1747166402,57890.4,2703.8,380.8,134.6,21.2,3.8,,42.13804833,24.75069,229.1,10.3,10.8,10.8,10.8,68,13.8,36,1,8,12
1747167002,62563.5,2573.1,403.8,157.7,28.8,0,,42.13804833,24.75069,229.1,10.4,10.9,10.9,10.9,69.8,13.8,36,1,6,9
1747167603,60407.7,2490.4,398.1,167.3,19.2,3.8,,42.13804833,24.75069,229.1,9.9,10.4,10.4,10.4,71,13.7,36,1,5,8
1747168202,63307.7,2628.8,398.1,157.7,26.9,1.9,,42.13804833,24.75069,229.1,10.8,11.3,11.3,11.3,72.8,13.5,35,1,5,8
1747168802,67450,2723.1,359.6,119.2,7.7,0,,42.13804833,24.75069,229.1,11.7,12.2,12.2,12.2,74.1,13.4,34,1,6,9
1747169402,70648.1,3011.5,413.5,153.8,17.3,0,,42.13804833,24.75069,229.1,11.1,11.6,11.6,11.6,74.1,13.3,36,1,5,8
1747170002,66746.2,2813.5,344.2,150,19.2,1.9,,42.13804833,24.75069,229.1,11,11.6,11.6,11.6,74.4,13.3,35,1,,
1747170603,0,0,0,0,0,0,,42.13804833,24.75069,229.1,9.8,10.3,10.3,10.3,74.3,13.3,38,1,5,8
1747171203,61076.9,2294.2,298.1,101.9,9.6,0,,42.13804833,24.75069,229.1,10.7,11.8,12.3,12.5,74.7,13.2,38,1,5,8
1747171803,64419.2,2580.8,263.5,115.4,11.5,0,,42.13804833,24.75069,229.1,10.6,11.1,11.1,11.1,74.5,13.2,39,1,5,8
1747172403,58515.4,2451.9,238.5,78.8,5.8,1.9,,42.13804833,24.75069,229.1,8.7,10,10.8,11.1,75,13.2,42,1,4,6
1747173002,53838.5,2251.9,265.4,100,5.8,0,,42.13804833,24.75069,229.1,8.5,9.7,10.3,10.5,74.3,13.1,35,1,5,8
1747173603,50280.8,1936.5,228.8,96.2,11.5,0,,42.13804833,24.75069,229.1,8.4,9.7,10.4,10.7,75.2,13.1,35,1,4,6
1747174203,50696.2,2132.7,248.1,98.1,15.4,0,,42.13804833,24.75069,229.1,9.4,10.2,10.5,10.6,75.3,13.1,37,1,5,8
1747174803,52655.8,2275,265.4,86.5,19.2,0,,42.13804833,24.75069,229.1,9,10.2,10.9,11.2,76.3,13.1,37,1,5,8
1747175402,54157.7,2198.1,298.1,100,13.5,0,,42.13804833,24.75069,229.1,11.5,12.1,12.1,12.1,78.7,12.9,38,1,5,8
1747176003,62267.3,2703.8,338.5,142.3,9.6,3.8,,42.13804833,24.75069,229.1,9.4,10.7,11.3,11.6,77.7,13,39,1,4,6
1747176602,54159.6,2188.5,236.5,115.4,15.4,0,,42.13804833,24.75069,229.1,8.6,9,9.1,9.1,76.9,13,38,1,5,8
1747177203,47957.7,1803.8,280.8,96.2,15.4,0,,42.13804833,24.75069,229.1,8.4,8.9,8.9,9,78.3,13,37,1,5,8
1747177803,52382.7,2173.1,263.5,115.4,17.3,3.8,,42.13804833,24.75069,229.1,9.8,10.3,10.3,10.3,80.2,12.7,38,1,5,8
1747178403,59815.4,2251.9,311.5,126.9,9.6,0,,42.13804833,24.75069,229.1,10.9,11.5,11.5,11.5,82.4,12.5,39,1,6,9
1747179003,64603.8,2623.1,298.1,128.8,3.8,0,,42.13804833,24.75069,229.1,12.1,12.7,12.7,12.7,83.9,12.3,38,1,6,9
1747179602,70882.7,2857.7,325,117.3,13.5,1.9,,42.13804833,24.75069,229.1,11.7,12.5,12.6,12.7,84.6,12.2,39,1,6,9
1747180203,68357.7,2688.5,290.4,132.7,5.8,0,,42.13804833,24.75069,229.1,10.2,10.7,10.7,10.7,84.5,12.1,40,1,6,9
1747180803,60259.6,2271.2,261.5,96.2,11.5,1.9,,42.13804833,24.75069,229.1,10.4,11.7,12.3,12.6,85.2,12.1,42,1,4,6
1747181402,56123.1,2059.6,271.2,90.4,3.8,0,,42.13804833,24.75069,229.1,10.8,11.3,11.3,11.3,84.9,12,35,1,5,8
1747182003,55284.6,2113.5,248.1,107.7,1.9,0,,42.13804833,24.75069,229.1,10.2,10.7,10.7,10.7,81.9,11.7,40,1,6,9
1747182602,61634.6,2050,217.3,78.8,1.9,0,,42.13804833,24.75069,229.1,6.3,6.6,6.6,6.6,82.7,11.6,33,1,3,5
1747183203,36525,1234.6,203.8,84.6,3.8,1.9,,42.13804833,24.75069,229.1,6.9,7.2,7.2,7.2,83.8,11.4,40,1,3,5
1747183803,34388.5,1401.9,190.4,84.6,5.8,3.8,,42.13804833,24.75069,229.1,5.9,6.2,6.2,6.2,84.5,11.1,37,1,3,5
1747184402,33219.2,1213.5,184.6,86.5,3.8,1.9,,42.13804833,24.75069,229.1,6.1,6.4,6.4,6.4,85.4,10.9,35,1,3,5
1747185002,33250,1215.4,186.5,75,9.6,0,,42.13804833,24.75069,229.1,6.8,7.1,7.1,7.1,86.7,10.7,37,1,3,5
1747185603,34888.5,1546.2,284.6,126.9,19.2,3.8,,42.13804833,24.75069,229.1,6.7,7,7,7,86.6,10.6,37,1,3,5
1747186202,34961.5,1294.2,219.2,78.8,5.8,3.8,,42.13804833,24.75069,229.1,6.5,6.8,6.8,6.8,87.1,10.6,35,1,4,6
1747186803,37990.4,1355.8,259.6,100,9.6,1.9,,42.13804833,24.75069,229.1,7.5,8.4,9,9.2,87.7,10.5,35,1,3,5
1747187402,40119.2,1700,276.9,107.7,15.4,0,,42.13804833,24.75069,229.1,6.4,6.7,6.7,6.7,87.2,10.4,37,1,3,5
1747188002,33080.8,1300,213.5,76.9,5.8,0,,42.13804833,24.75069,229.1,6.7,7,7,7,87.9,10.3,36,1,3,5
1747188603,36903.8,1588.5,250,90.4,3.8,1.9,,42.13804833,24.75069,229.1,7.3,7.7,7.7,7.7,88.9,10.3,45,1,4,6
1747189203,39038.5,1705.8,342.3,121.2,7.7,0,,42.13804833,24.75069,229.1,6.5,6.8,6.8,6.8,88.1,10.3,38,1,3,5
1747189803,35763.5,1288.5,275,98.1,3.8,1.9,,42.13804833,24.75069,229.1,6.7,7.1,7.1,7.1,87.7,10.3,36,1,4,6
1747190402,32080.8,1103.8,213.5,65.4,1.9,0,,42.13804833,24.75069,229.1,5,5.2,5.2,5.2,86.5,10.3,31,1,2,4
1747191002,26901.9,898.1,140.4,51.9,5.8,1.9,,42.13804833,24.75069,229.1,3.8,4,4,4,85.9,10.2,38,1,2,4
