unixtime,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10,,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um
1749232201,0,0,0,9.8,10.3,10.3,10.3,40.9,24.6,37,1,4,6,,55744.2,2123.1,236.5,82.7,5.8,0
1749232801,0,0,0,10.1,10.6,10.6,10.6,40.9,24.6,41,1,4,6,,55390.4,2028.8,282.7,61.5,1.9,0
1749233401,0,0,0,9.3,9.8,9.8,9.8,40.9,24.6,40,1,4,6,,53203.8,2057.7,307.7,86.5,0,0
1749234001,0,0,0,9.2,9.7,9.7,9.7,40.8,24.6,38,1,,,,53076.9,1955.8,294.2,78.8,1.9,0
1749234601,0,0,0,9.9,10.4,10.4,10.4,40.9,24.5,39,1,4,6,,51882.7,2117.3,301.9,86.5,3.8,0
1749235201,0,0,0,9.3,9.8,9.8,9.8,40.9,24.5,41,1,4,6,,51580.8,2017.3,248.1,84.6,1.9,0
1749235801,0,0,0,9.1,9.6,9.6,9.6,41,24.5,39,1,4,6,,51298.1,1973.1,313.5,65.4,1.9,0
1749236401,0,0,0,9.6,10.1,10.1,10.1,41,24.5,40,1,4,6,,51175,2042.3,298.1,71.2,1.9,0
1749237001,0,0,0,9.2,9.7,9.7,9.7,40.8,24.4,39,1,4,6,,50257.7,2165.4,294.2,63.5,9.6,0
1749237601,0,0,0,8.7,9.1,9.1,9.1,40.9,24.4,39,1,4,6,,49505.8,2119.2,313.5,94.2,5.8,0
1749238201,0,0,0,8.7,9.1,9.1,9.1,41,24.4,41,1,4,6,,48907.7,2055.8,290.4,80.8,3.8,0
1749238801,0,0,0,8.5,9,9,9,40.7,24.4,40,1,4,6,,48101.9,2055.8,265.4,71.2,7.7,0
1749239401,0,0,0,8.7,9.1,9.1,9.1,42,24.4,36,1,4,6,,48594.2,2075,309.6,65.4,0,0
1749240001,0,0,0,9.7,10.2,10.2,10.2,41.6,24.4,41,1,3,5,,47811.5,2188.5,351.9,107.7,9.6,0
1749240601,0,0,0,8.4,8.8,8.8,8.8,41.3,24.3,40,1,4,6,,47742.3,2132.7,303.8,100,1.9,0
1749241201,0,0,0,8.9,9.3,9.3,9.3,41.4,24.3,41,1,3,5,,46773.1,2090.4,292.3,88.5,3.8,0
1749241801,0,0,0,8.7,9.1,9.1,9.1,41.2,24.3,37,1,3,5,,46565.4,2057.7,259.6,75,0,0
1749242402,0,0,0,8.2,8.6,8.6,8.6,41.5,24.2,40,1,4,6,,47121.2,2065.4,280.8,67.3,3.8,0
1749243001,0,0,0,8.6,9,9,9,41.5,24.3,40,1,3,5,,46907.7,2155.8,309.6,76.9,5.8,1.9
1749243602,0,0,0,7.9,8.3,8.3,8.3,42.6,24.3,42,1,3,5,,47484.6,2200,290.4,75,0,0
1749244201,0,0,0,7.8,8.2,8.2,8.2,42,24.2,41,1,3,5,,47617.3,2092.3,286.5,76.9,1.9,0
1749244801,0,0,0,8,8.4,8.4,8.4,42.1,24.2,41,1,3,5,,47328.8,2198.1,240.4,48.1,5.8,1.9
1749245401,0,0,0,8,8.5,8.6,8.7,41.7,24.2,41,1,3,5,,47826.9,2169.2,255.8,46.2,0,0
1749246001,0,0,0,7.8,8.1,8.1,8.1,41.7,24.1,41,1,3,5,,47096.2,2215.4,300,73.1,3.8,0
1749246601,0,0,0,8.2,8.6,8.6,8.6,41.8,24.1,45,1,4,6,,47121.2,2321.2,255.8,38.5,0,0
1749247201,0,0,0,8.4,8.8,8.8,8.8,43,24.2,40,1,3,5,,47169.2,2288.5,305.8,69.2,0,0
1749247801,0,0,0,7.9,8.3,8.3,8.3,43.4,24.2,38,1,4,6,,46609.6,2261.5,242.3,48.1,9.6,0
1749248401,0,0,0,8,8.4,8.4,8.4,43.2,24.2,39,1,3,5,,47061.5,2273.1,250,69.2,1.9,0
1749249001,0,0,0,8.1,8.5,8.5,8.5,42.6,24.2,41,1,3,5,,46782.7,2342.3,244.2,44.2,1.9,0
1749249601,0,0,0,7.8,8.2,8.2,8.2,42.1,24.1,40,1,4,6,,45732.7,2186.5,248.1,34.6,0,0
1749250201,0,0,0,7.8,8.2,8.2,8.2,41.8,24.1,40,1,3,5,,45019.2,2198.1,232.7,51.9,0,0
1749250801,0,0,0,7.8,8.3,8.3,8.3,41.8,24.1,38,1,3,5,,43859.6,2061.5,226.9,44.2,0,0
1749251401,0,0,0,8.2,8.6,8.6,8.6,41.7,24.1,39,1,3,5,,0,0,0,0,0,0
1749252001,0,0,0,8,8.4,8.4,8.4,41.7,24.1,39,1,4,6,,42919.2,2090.4,171.2,42.3,0,0
1749252602,0,0,0,7.8,8.2,8.2,8.2,42.3,24.1,41,1,4,6,,42828.8,2115.4,228.8,28.8,0,0
1749253201,0,0,0,7.7,8.1,8.1,8.1,43.5,24.1,41,1,3,5,,41959.6,2048.1,201.9,42.3,0,0
1749253801,0,0,0,7.8,8.1,8.1,8.1,42.7,24.1,41,1,3,5,,40525,1984.6,184.6,32.7,1.9,0
1749254401,0,0,0,8.4,8.8,8.8,8.8,42.5,24.1,41,1,3,5,,39767.3,1951.9,198.1,25,0,0
1749255001,0,0,0,8,8.4,8.4,8.4,42.3,24.1,40,1,3,5,,39584.6,1865.4,242.3,17.3,0,0
1749255601,0,0,0,8.1,8.5,8.5,8.5,42.5,24.1,38,1,3,5,,38357.7,1867.3,180.8,21.2,0,0
1749256201,0,0,0,7.7,8,8,8,42.1,24,38,1,3,5,,37575,1748.1,163.5,34.6,0,0
1749256801,0,0,0,7.2,7.5,7.5,7.5,42,24,40,1,3,5,,37121.2,1665.4,194.2,21.2,0,0
1749257401,0,0,0,7.9,8.3,8.3,8.3,42,24,41,1,3,5,,36586.5,1650,171.2,32.7,0,0
1749258001,0,0,0,7.4,7.7,7.7,7.7,41.9,24,37,1,4,6,,36313.5,1590.4,144.2,38.5,1.9,1.9
1749258601,0,0,0,8.1,8.5,8.5,8.5,41.7,23.9,41,1,3,5,,35500,1578.8,128.8,36.5,0,0
1749259201,0,0,0,7.5,7.9,7.9,7.9,41.6,23.9,41,1,3,5,,35148.1,1475,157.7,30.8,1.9,0
1749259801,0,0,0,7.3,8.2,8.7,9,43,23.9,40,1,4,6,,35171.2,1517.3,144.2,36.5,1.9,0
1749260401,0,0,0,7.4,8.6,9.4,9.7,42.8,24,39,1,3,5,,35051.9,1494.2,151.9,34.6,3.8,0
1749261001,0,0,0,8,8.4,8.4,8.4,42.5,23.9,39,1,3,5,,34586.5,1405.8,157.7,25,0,0
1749261601,0,0,0,7,7.3,7.3,7.3,42.3,23.8,42,1,3,5,,33796.2,1436.5,142.3,25,1.9,0
1749262201,0,0,0,7.9,8.3,8.3,8.3,41.9,23.8,42,1,3,5,,34311.5,1475,134.6,36.5,0,0
1749262801,0,0,0,7,7.9,8.3,8.5,41.7,23.8,41,1,,,,33930.8,1394.2,128.8,28.8,1.9,0
1749263401,0,0,0,7.1,7.5,7.5,7.5,43.5,23.8,45,1,3,5,,33534.6,1394.2,153.8,38.5,9.6,0
1749264001,0,0,0,7.4,7.7,7.7,7.7,42.7,23.8,40,1,4,6,,34171.2,1244.2,140.4,32.7,3.8,0
1749264601,0,0,0,7.1,7.5,7.5,7.5,42.2,23.8,44,1,3,5,,32996.2,1240.4,155.8,28.8,1.9,0
1749265201,0,0,0,7.7,8.1,8.1,8.1,42.1,23.7,40,1,3,5,,32861.5,1267.3,136.5,17.3,1.9,0
1749265801,0,0,0,7.5,7.8,7.8,7.8,42.5,23.7,43,1,,,,33032.7,1305.8,136.5,55.8,5.8,0
1749266401,0,0,0,6.8,7.2,7.2,7.2,42.4,23.8,40,1,3,5,,33207.7,1226.9,180.8,34.6,3.8,0
1749267001,0,0,0,7.7,8.1,8.1,8.1,42,23.8,41,1,4,6,,32586.5,1176.9,165.4,21.2,1.9,0
1749267601,0,0,0,7.8,8.2,8.2,8.2,43.5,23.8,40,1,3,5,,33432.7,1267.3,151.9,36.5,3.8,0
1749268201,0,0,0,7.1,7.5,7.5,7.5,42.8,23.8,40,1,4,6,,32738.5,1303.8,153.8,25,0,0
1749268801,0,0,0,7.6,8,8,8,42.5,23.8,38,1,3,5,,32709.6,1309.6,171.2,19.2,0,0
1749269401,0,0,0,6.9,7.3,7.3,7.3,42.8,23.8,36,1,4,6,,32159.6,1221.2,119.2,30.8,1.9,0
1749270001,0,0,0,7.5,8.5,9,9.2,42.4,23.8,40,1,3,5,,32148.1,1259.6,148.1,21.2,1.9,0
1749270601,0,0,0,7.1,7.4,7.4,7.4,42.2,23.8,40,1,,,,32094.2,1153.8,128.8,42.3,0,0
1749271201,0,0,0,7.2,7.5,7.5,7.5,42,23.8,41,1,,,,31651.9,1213.5,155.8,21.2,0,0
1749271801,0,0,0,7,7.4,7.4,7.4,42.6,23.9,39,1,3,5,,30698.1,1248.1,126.9,15.4,0,0
1749272401,0,0,0,7.3,7.7,7.7,7.7,42.2,23.9,40,1,3,5,,30926.9,1157.7,90.4,19.2,1.9,0
1749273001,0,0,0,6.9,7.2,7.2,7.2,43.4,24,41,1,3,5,,30798.1,1151.9,138.5,17.3,5.8,0
1749273601,0,0,0,6.6,6.9,6.9,6.9,42.6,24,39,1,3,5,,30515.4,1176.9,132.7,28.8,1.9,1.9
1749274201,0,0,0,7.3,7.7,7.7,7.7,42.2,23.9,38,1,3,5,,29992.3,1138.5,123.1,38.5,0,0
1749274801,0,0,0,7.5,7.9,7.9,7.9,42,23.9,41,1,3,5,,29940.4,1169.2,115.4,34.6,1.9,0
1749275401,0,0,0,7.6,8.6,9,9.3,41.8,23.9,40,1,3,5,,30959.6,1088.5,128.8,28.8,0,0
1749276001,0,0,0,7,7.4,7.4,7.4,42.8,23.9,39,1,3,5,,30630.8,1171.2,130.8,30.8,1.9,0
1749276601,0,0,0,7.1,7.5,7.5,7.5,42.2,23.9,40,1,3,5,,30028.8,1121.2,111.5,32.7,3.8,0
1749277201,0,0,0,6.3,6.7,6.7,6.7,42,23.9,41,1,2,4,,30463.5,1171.2,117.3,42.3,1.9,0
1749277801,0,0,0,6.9,7.2,7.2,7.2,41.6,23.9,36,1,3,5,,31150,1101.9,119.2,28.8,1.9,0
1749278401,0,0,0,7.5,7.9,7.9,7.9,41.7,23.9,37,1,3,5,,31198.1,1121.2,115.4,26.9,0,0
1749279001,0,0,0,7.4,7.8,7.8,7.8,41.6,23.9,39,1,3,5,,30440.4,1130.8,130.8,17.3,1.9,0
1749279601,0,0,0,7.5,7.9,7.9,7.9,42.6,23.9,40,1,3,5,,30636.5,1094.2,109.6,21.2,0,0
1749280201,0,0,0,8,8.4,8.4,8.4,42,23.9,38,1,2,4,,30750,1109.6,115.4,25,0,0
1749280802,0,0,0,7.3,7.7,7.7,7.7,41.7,23.9,40,1,3,5,,31219.2,1184.6,163.5,88.5,3.8,0
1749281401,0,0,0,7.7,8.1,8.1,8.1,41.7,23.9,42,1,3,5,,31353.8,1180.8,198.1,80.8,9.6,1.9
1749282001,0,0,0,7,7.3,7.3,7.3,41.8,24,41,1,3,5,,31571.2,1263.5,217.3,71.2,7.7,0
1749282601,0,0,0,7.2,7.6,7.6,7.6,41.8,24,40,1,3,5,,31951.9,1263.5,234.6,73.1,1.9,0
1749283201,0,0,0,7.5,7.8,7.8,7.8,42.6,24,37,1,3,5,,31846.2,1325,215.4,55.8,1.9,0
1749283801,0,0,0,6.3,6.6,6.6,6.6,41.9,24,40,1,3,5,,31584.6,1217.3,234.6,59.6,1.9,0
1749284401,0,0,0,7.4,7.8,7.8,7.8,41.7,24,39,1,3,5,,30846.2,1286.5,219.2,61.5,0,0
1749285001,0,0,0,7.4,7.8,7.8,7.8,41.7,24,39,1,3,5,,30928.8,1190.4,221.2,69.2,1.9,0
1749285601,0,0,0,7.3,7.6,7.6,7.6,41.7,24,39,1,3,5,,31105.8,1276.9,188.5,55.8,1.9,0
1749286201,0,0,0,7.7,8,8,8,41.6,24.1,40,1,3,5,,30396.2,1261.5,192.3,51.9,1.9,0
1749286801,0,0,0,7.9,8.3,8.3,8.3,41.8,24.1,40,1,3,5,,29932.7,1136.5,219.2,34.6,1.9,0
1749287401,0,0,0,7.6,8,8,8,42,24.2,39,1,3,5,,29811.5,1276.9,201.9,32.7,0,0
1749288001,0,0,0,8.4,8.8,8.8,8.8,41.8,24.1,38,1,3,5,,29844.2,1100,159.6,23.1,0,0
1749288601,0,0,0,8.4,8.9,8.9,8.9,41.6,24.1,41,1,3,5,,29882.7,1125,217.3,36.5,3.8,0
1749289201,0,0,0,8.1,8.4,8.4,8.4,41.5,24.1,40,1,4,6,,29840.4,1125,180.8,42.3,0,0
1749289801,0,0,0,8.3,8.8,8.8,8.8,41.5,24.1,43,1,4,6,,29811.5,1100,196.2,34.6,0,0
1749290401,0,0,0,8,8.5,8.6,8.6,41.4,24.1,40,1,3,5,,29255.8,1140.4,171.2,40.4,0,0
1749291001,0,0,0,8,8.4,8.4,8.4,41.4,24.1,41,1,4,6,,29192.3,1159.6,194.2,23.1,0,0
1749291601,0,0,0,7.5,7.9,7.9,7.9,41.5,24.1,39,1,,,,28792.3,1094.2,165.4,34.6,1.9,0
1749292201,0,0,0,8.5,8.9,8.9,8.9,41.5,24.1,42,1,3,5,,29401.9,1125,173.1,34.6,3.8,1.9
1749292801,0,0,0,8.6,9.1,9.1,9.2,41.5,24.1,40,1,3,5,,29276.9,1084.6,148.1,38.5,1.9,0
1749293401,0,0,0,8.6,9.1,9.1,9.1,41.5,24.2,41,1,5,8,,29550,1111.5,126.9,23.1,1.9,0
1749294001,0,0,0,9,9.5,9.5,9.5,41.2,24.2,41,1,4,6,,30134.6,1151.9,161.5,25,0,0
1749294601,0,0,0,9.2,9.6,9.6,9.6,41.2,24.3,40,1,4,6,,29898.1,1092.3,167.3,30.8,1.9,0
1749295201,0,0,0,8.7,9.1,9.1,9.1,40.9,24.4,41,1,4,6,,29663.5,1178.8,151.9,30.8,0,0
1749295801,0,0,0,9.3,9.8,9.8,9.8,41,24.5,40,1,4,6,,30375,1165.4,148.1,30.8,1.9,0
1749296401,0,0,0,8.6,9.1,9.1,9.1,40.8,24.7,40,1,4,6,,30986.5,1111.5,167.3,30.8,1.9,0
1749297001,0,0,0,9.7,10.7,11.2,11.4,40.6,24.8,40,1,4,6,,31744.2,1180.8,163.5,48.1,1.9,0
1749297601,0,0,0,9.1,9.6,9.6,9.6,40.5,24.8,38,1,5,8,,33167.3,1155.8,119.2,42.3,0,0
1749298201,0,0,0,8.6,9.1,9.1,9.1,40.5,24.9,38,1,4,6,,33900,1269.2,163.5,40.4,3.8,0
1749298801,0,0,0,9.6,10,10,10,40.3,25,41,1,4,6,,35628.8,1296.2,146.2,25,3.8,0
1749299401,0,0,0,9.1,9.6,9.6,9.6,40.1,25,41,1,4,6,,36430.8,1440.4,167.3,36.5,1.9,0
1749300001,0,0,0,9,9.4,9.4,9.4,40.2,25.1,40,1,4,6,,37015.4,1340.4,175,44.2,0,0
1749300601,0,0,0,9.1,9.5,9.5,9.5,40,25.1,40,1,3,5,,38669.2,1505.8,186.5,34.6,1.9,0
1749301201,0,0,0,9.3,9.8,9.8,9.8,40,25.2,41,1,4,6,,40376.9,1613.5,203.8,46.2,5.8,0
1749301801,0,0,0,8.9,9.3,9.3,9.3,40,25.2,40,1,4,6,,41311.5,1542.3,207.7,42.3,0,1.9
1749302401,0,0,0,9.2,9.6,9.6,9.6,40,25.2,41,1,4,6,,42155.8,1503.8,221.2,46.2,1.9,0
1749303002,0,0,0,9,9.4,9.4,9.4,39.7,25.2,40,1,3,5,,43130.8,1711.5,225,50,3.8,0
1749303601,0,0,0,7.9,9.1,9.8,10.1,39.9,25.2,40,1,4,6,,45190.4,1665.4,211.5,34.6,5.8,0
1749304201,0,0,0,8.4,9,9.3,9.4,39.8,25.2,40,1,4,6,,45838.5,1746.2,257.7,48.1,0,0
1749304801,0,0,0,9.3,9.8,9.8,9.8,40,25.2,41,1,4,6,,46980.8,1686.5,188.5,30.8,1.9,0
1749305401,0,0,0,8.5,8.9,8.9,8.9,39.9,25.1,41,1,4,6,,48203.8,1775,207.7,50,7.7,0
1749306001,0,0,0,8.7,9.1,9.1,9.1,39.9,25.1,39,1,4,6,,49825,1857.7,200,44.2,1.9,0
1749306601,0,0,0,9,9.4,9.4,9.4,39.7,25.1,44,1,4,6,,50355.8,1771.2,226.9,46.2,1.9,0
1749307201,0,0,0,9,9.4,9.4,9.4,39.8,25.1,36,1,4,6,,51750,1805.8,188.5,50,0,0
1749307801,0,0,0,8.5,8.9,8.9,8.9,40,25,41,1,4,6,,52807.7,1961.5,228.8,57.7,3.8,0
1749308401,0,0,0,8.9,9.3,9.3,9.3,40.2,25,42,1,4,6,,52792.3,2073.1,228.8,42.3,1.9,0
1749309001,0,0,0,8.1,8.9,9.3,9.5,40,25,36,1,4,6,,53557.7,2005.8,228.8,51.9,1.9,0
1749309601,0,0,0,8,8.4,8.4,8.4,40,25,40,1,4,6,,54551.9,2042.3,198.1,57.7,3.8,0
1749310201,0,0,0,7.6,8,8,8,40.1,24.9,41,1,4,6,,54882.7,1934.6,207.7,53.8,3.8,0
1749310801,0,0,0,7.6,8,8,8,40.3,24.9,41,1,3,5,,54982.7,1794.2,196.2,50,3.8,0
1749311401,0,0,0,7.4,7.8,7.8,7.8,40.4,24.9,42,1,3,5,,56325,1938.5,186.5,19.2,1.9,0
1749312001,0,0,0,7.5,7.8,7.8,7.8,40.5,24.9,43,1,3,5,,56869.2,1955.8,215.4,50,1.9,0
1749312601,0,0,0,6.9,7.3,7.3,7.3,40.3,24.8,40,1,3,5,,56190.4,1950,232.7,50,1.9,0
1749313201,0,0,0,6.8,7.1,7.1,7.1,40.4,24.8,38,1,3,5,,56926.9,1973.1,246.2,51.9,0,0
1749313801,0,0,0,7,7.4,7.4,7.4,40.4,24.7,42,1,4,6,,57894.2,1975,257.7,50,0,0
1749314401,0,0,0,7,7.4,7.4,7.4,40.6,24.7,39,1,3,5,,57369.2,2040.4,203.8,59.6,1.9,0
1749315002,0,0,0,7.5,8.1,8.2,8.3,40.7,24.6,40,1,3,5,,57701.9,2069.2,213.5,55.8,3.8,0
1749315601,0,0,0,6.8,7.7,8.2,8.5,40.8,24.5,43,1,,,,57946.2,2094.2,248.1,53.8,5.8,0
1749316201,0,0,0,6.9,7.2,7.2,7.2,40.9,24.5,39,1,3,5,,58573.1,2121.2,228.8,57.7,1.9,0
1749316801,0,0,0,6.7,7,7,7,41.2,24.5,41,1,4,6,,58234.6,2173.1,250,67.3,5.8,0
1749317401,0,0,0,6.2,6.5,6.5,6.5,40.9,24.4,42,1,,,,58048.1,2113.5,276.9,76.9,3.8,0
1749318001,0,0,0,6.7,7,7,7,41,24.4,37,1,4,6,,58046.2,2161.5,261.5,53.8,7.7,0
1749318601,0,0,0,7.2,7.5,7.5,7.5,41.2,24.4,39,1,4,6,,57346.2,2192.3,257.7,76.9,0,0
1749319201,0,0,0,6.8,7.2,7.2,7.2,41.1,24.4,40,1,3,5,,57834.6,2200,223.1,53.8,1.9,0
1749319801,0,0,0,6.7,7,7,7,41.2,24.3,39,1,3,5,,57519.2,2123.1,259.6,63.5,5.8,0
1749320401,0,0,0,6,6.3,6.3,6.3,41,24.3,40,1,3,5,,57732.7,2269.2,246.2,53.8,3.8,0
1749321001,0,0,0,6.7,7.5,7.9,8.1,41,24.3,40,1,5,8,,57038.5,2242.3,273.1,90.4,3.8,0
1749321601,0,0,0,6.5,6.8,6.8,6.8,42.5,24.3,40,1,3,5,,56805.8,2200,257.7,61.5,3.8,0
1749322201,0,0,0,6.2,6.5,6.5,6.5,42,24.3,39,1,3,5,,56653.8,2332.7,236.5,46.2,1.9,1.9
1749322801,0,0,0,6.8,7.1,7.1,7.1,41.6,24.2,37,1,3,5,,55680.8,2309.6,259.6,69.2,0,0
1749323401,0,0,0,6.3,6.6,6.6,6.6,41.4,24.2,39,1,4,6,,55634.6,2357.7,251.9,67.3,3.8,0
1749324001,0,0,0,6.8,7.2,7.2,7.2,41.3,24.1,40,1,3,5,,54505.8,2444.2,273.1,71.2,1.9,0
1749324601,0,0,0,7.1,7.4,7.4,7.4,41.4,24.1,39,1,3,5,,53732.7,2278.8,275,73.1,0,0
1749325201,0,0,0,6.9,7.3,7.4,7.4,42.2,24.1,43,1,,,,52207.7,2490.4,250,71.2,1.9,0
1749325801,0,0,0,6.3,7.1,7.5,7.6,41.8,24.1,37,1,3,5,,52034.6,2501.9,238.5,69.2,1.9,0
1749326401,0,0,0,6,6.3,6.3,6.3,42.9,24.1,42,1,4,6,,51817.3,2384.6,261.5,50,5.8,0
1749327001,0,0,0,6.3,6.6,6.6,6.6,43.7,24.2,39,1,3,5,,50675,2488.5,253.8,61.5,1.9,0
1749327601,0,0,0,6.4,6.8,6.8,6.8,43,24.1,40,1,4,6,,50413.5,2569.2,219.2,69.2,3.8,0
1749328201,0,0,0,6.9,7.3,7.3,7.3,42.5,24.1,40,1,2,4,,49478.8,2513.5,226.9,63.5,1.9,1.9
1749328801,0,0,0,6,6.3,6.3,6.3,42.2,24.1,42,1,3,5,,48082.7,2650,234.6,48.1,3.8,0
1749329401,0,0,0,5.8,6.1,6.1,6.1,41.9,24,40,1,2,4,,47998.1,2469.2,236.5,50,0,0
1749330001,0,0,0,6.4,7.2,7.7,7.9,42.9,24.1,40,1,4,6,,46217.3,2526.9,232.7,73.1,3.8,0
1749330601,0,0,0,5.8,6.1,6.1,6.1,43,24.1,40,1,3,5,,45482.7,2457.7,232.7,61.5,0,1.9
1749331201,0,0,0,6,6.3,6.3,6.3,42.9,24.1,40,1,3,5,,44653.8,2486.5,225,59.6,7.7,1.9
1749331801,0,0,0,5.3,5.6,5.6,5.6,42.5,24.1,40,1,3,5,,44250,2353.8,242.3,65.4,0,0
1749332401,0,0,0,5.2,5.5,5.5,5.5,42.2,24,37,1,,,,43830.8,2469.2,240.4,51.9,1.9,0
1749333001,0,0,0,5.7,6.2,6.5,6.6,41.9,24,40,1,2,4,,43123.1,2463.5,251.9,55.8,5.8,0
1749333601,0,0,0,5.6,5.8,5.8,5.8,41.8,24,37,1,3,5,,42469.2,2486.5,226.9,42.3,1.9,1.9
1749334201,0,0,0,5.7,6,6,6,41.7,23.9,37,1,3,5,,42334.6,2448.1,225,50,0,0
1749334801,0,0,0,4.9,5.2,5.2,5.2,41.7,23.9,39,1,2,4,,40696.2,2365.4,246.2,38.5,3.8,0
1749335401,0,0,0,5.7,6,6,6,42.5,23.9,37,1,2,4,,40830.8,2336.5,246.2,57.7,1.9,0
1749336001,0,0,0,5.1,5.3,5.3,5.3,43.8,23.9,41,1,2,4,,40338.5,2221.2,248.1,46.2,0,0
1749336601,0,0,0,5.3,6.1,6.5,6.7,43.4,23.9,39,1,3,5,,40442.3,2359.6,207.7,53.8,11.5,0
1749337201,0,0,0,5.1,5.7,6,6.2,42.7,23.9,41,1,3,5,,39144.2,2467.3,217.3,50,3.8,0
1749337801,0,0,0,5.1,5.7,6,6.1,43.1,23.8,39,1,2,4,,0,0,0,0,0,0
1749338401,0,0,0,4.8,5,5,5,43.3,23.8,40,1,2,4,,38948.1,2403.8,200,44.2,0,0
1749339001,0,0,0,5.2,5.5,5.5,5.5,42.8,23.8,42,1,2,4,,37694.2,2248.1,219.2,44.2,3.8,0
1749339601,0,0,0,4.9,5.1,5.1,5.1,43,23.8,39,1,3,5,,37517.3,2138.5,194.2,50,1.9,0
1749340201,0,0,0,4.8,5.1,5.1,5.1,42.5,23.8,41,1,2,4,,36640.4,2278.8,192.3,30.8,5.8,0
1749340801,0,0,0,4.6,5.3,5.6,5.8,42.4,23.7,40,1,2,4,,36257.7,2128.8,176.9,38.5,0,1.9
1749341401,0,0,0,4.9,5.2,5.2,5.2,44.9,23.8,41,1,2,4,,35346.2,2088.5,244.2,55.8,3.8,0
1749342001,0,0,0,5.1,5.3,5.3,5.3,44.7,23.8,39,1,2,4,,35175,2073.1,215.4,34.6,0,0
1749342601,0,0,0,5.2,5.5,5.5,5.5,43.7,23.8,39,1,2,4,,34317.3,1976.9,215.4,23.1,3.8,0
1749343201,0,0,0,4.8,5.1,5.1,5.1,43.3,23.7,40,1,2,4,,34086.5,1930.8,180.8,38.5,1.9,1.9
1749343801,0,0,0,5.1,5.8,6.2,6.4,42.8,23.6,41,1,2,4,,33409.6,1913.5,186.5,28.8,1.9,0
1749344401,0,0,0,4.5,4.7,4.7,4.7,42.5,23.6,40,1,3,5,,33257.7,1917.3,171.2,36.5,1.9,0
1749345001,0,0,0,4.9,5.2,5.2,5.2,42.4,23.6,40,1,2,4,,32551.9,1928.8,180.8,38.5,5.8,0
1749345601,0,0,0,4.8,5.5,6,6.2,43.1,23.6,41,1,2,4,,33032.7,1750,165.4,26.9,0,0
1749346201,0,0,0,4.5,4.7,4.7,4.7,43.2,23.6,40,1,3,5,,31940.4,1863.5,182.7,38.5,1.9,5.8
1749346801,0,0,0,4.4,4.6,4.6,4.6,43.2,23.6,39,1,2,4,,31586.5,1682.7,165.4,46.2,1.9,1.9
1749347401,0,0,0,4.6,4.8,4.8,4.8,42.8,23.6,39,1,2,4,,32098.1,1651.9,176.9,38.5,3.8,0
1749348001,0,0,0,4.3,4.5,4.5,4.5,42.5,23.6,39,1,2,4,,31186.5,1659.6,167.3,42.3,1.9,0
1749348601,0,0,0,4.6,4.9,4.9,4.9,42.5,23.5,39,1,3,5,,30825,1713.5,142.3,46.2,1.9,0
1749349201,0,0,0,4.1,4.3,4.3,4.3,44.1,23.6,39,1,2,4,,30798.1,1663.5,163.5,32.7,1.9,0
1749349801,0,0,0,3.9,4.8,5.3,5.6,43.2,23.6,39,1,2,4,,30700,1501.9,200,40.4,1.9,1.9
1749350401,0,0,0,4.6,4.9,4.9,4.9,42.8,23.5,39,1,2,4,,30482.7,1648.1,138.5,30.8,1.9,0
1749351001,0,0,0,4.4,4.6,4.6,4.6,42.6,23.5,40,1,3,5,,29832.7,1519.2,153.8,30.8,1.9,0
1749351601,0,0,0,4.4,4.6,4.6,4.6,42.5,23.5,40,1,2,4,,29936.5,1534.6,132.7,51.9,0,0
1749352201,0,0,0,4.2,4.4,4.4,4.4,42.5,23.5,39,1,2,4,,30125,1401.9,161.5,25,1.9,1.9
1749352801,0,0,0,4,4.4,4.6,4.6,42.4,23.5,39,1,2,4,,29507.7,1486.5,157.7,19.2,1.9,0
1749353402,0,0,0,4.3,4.6,4.6,4.6,43.2,23.5,40,1,2,4,,29601.9,1469.2,192.3,55.8,0,0
1749354001,0,0,0,4,4.7,5.1,5.3,42.8,23.5,40,1,2,4,,29001.9,1511.5,161.5,32.7,1.9,0
1749354601,0,0,0,4.2,4.4,4.4,4.4,43.8,23.5,40,1,2,4,,28805.8,1471.2,198.1,28.8,0,0
1749355201,0,0,0,4,4.2,4.2,4.2,43.3,23.5,40,1,1,2,,29823.1,1482.7,167.3,36.5,0,0
1749355801,0,0,0,4.3,4.5,4.5,4.5,44.4,23.6,41,1,2,4,,29967.3,1569.2,176.9,32.7,0,0
1749356401,0,0,0,4.1,4.3,4.3,4.3,45.9,23.7,40,1,2,4,,30548.1,1465.4,117.3,36.5,0,3.8
1749357001,0,0,0,4.2,4.4,4.4,4.4,45.6,23.8,41,1,2,4,,30936.5,1496.2,146.2,26.9,3.8,0
1749357601,0,0,0,4.4,4.6,4.6,4.6,45.6,23.8,37,1,2,4,,30326.9,1480.8,138.5,21.2,3.8,0
1749358201,0,0,0,3.7,3.9,3.9,3.9,45.5,23.8,41,1,2,4,,30267.3,1403.8,146.2,21.2,0,0
1749358801,0,0,0,4.2,4.4,4.4,4.4,45.2,23.8,39,1,2,4,,30869.2,1415.4,196.2,25,0,0
